1.,0.004,0.15079183766140186,1.6377510211658752,8843.418512007001,1.253062993408516,59117.76706402909,1.9139123349609597,102.16880951309577,5.789989805985942e-32,4.3931922322467673e-14
1.,0.006,0.15078925704560966,2.456601540537412,8843.262251491098,1.5687410173571545,70917.73278163903,8.045631561143146,30.530705680139363,7.239820841112675e-32,5.49331679538777e-14
3.,0.004,0.15079183906694535,1.6369094903466075,8843.41855177325,9.257098955954621,7987.70164261893,0.3224308584891749,146.88562563751475,4.2830266245311714e-31,3.6127165189342154e-14
3.,0.006,0.15078925977598476,2.455339260994175,8843.262369160826,9.572614036335615,11589.327959269382,0.6211401104893316,138.24267835821956,4.42793459784697e-31,3.73498382831509e-14
3.,0.008,0.15078564877011408,3.2737390552450862,8843.043713555773,10.014334930143194,14775.270668870982,1.0334793675094471,127.48334214556962,4.630805668028354e-31,3.906162170471079e-14
3.,0.01,0.150781006050788,4.092098880823272,8842.76258500939,10.582261443747072,17483.951605468945,1.4533405652612015,115.45907758641988,4.891639754269288e-31,4.126255654868787e-14
3.,0.012,0.15077533161984757,4.9104087442382784,8842.418983585907,11.276393320290435,19696.60875696523,1.9122339783544997,102.21248030778952,5.210436748941337e-31,4.395269565742279e-14
3.,0.014,0.15076862547950226,5.728658650833678,8842.01290936167,12.0967302442538,21429.248449476137,2.490687374424432,87.16135032998864,5.587196519680527e-31,4.7132103625684955e-14
3.,0.016,0.15076088763230508,6.546838604641125,8841.54436242365,13.043271842366295,22721.901547859747,3.41780326502561,68.43054528813809,6.02191890976654e-31,5.0800856806503577e-14
3.,0.018000000000000002,0.15075211808112832,7.364938608191785,8841.013342868218,14.116017683895327,23628.11462624915,7.875734001949669,31.18345223600045,6.514603738200788e-31,5.4959043318026897e-14
5.,0.004,0.1507918431288531,1.6352263359704957,8843.418542416213,25.265181964428212,2923.3008024935025,0.25465791150602013,151.28081566188484,1.169101746710242e-30,3.553732340263244e-14
5.,0.006,0.15078926648752722,2.45281463443219,8843.262516414161,25.580371977283956,4331.27690819217,0.3157144733774505,148.1508781161392,1.1835775552316714e-30,3.597771103882652e-14
5.,0.008,0.15078565919061723,3.2703729700574056,8843.044080037467,26.021636892226894,5677.73534955292,0.3964080916694758,143.85926709743217,1.2038436366491679e-30,3.659426853333939e-14
5.,0.01,0.15078102123906226,4.087891370105393,8842.763233311895,26.588976906131478,6946.683092579351,0.6208359953477062,138.26369839021936,1.2299000010087031e-30,3.738701069160652e-14
5.,0.012,0.15077535263405886,4.9053598542126,8842.419976269954,27.282391859499366,8125.435684178137,0.8633696810345995,132.01224784483202,1.2617466419988756e-30,3.835595655147728e-14
5.,0.014,0.15076865337705367,5.722768439034781,8842.01430895052,28.10188147124852,9204.850765953679,1.1149477552409555,125.21387924905866,1.2993835478859549e-30,3.950112938492399e-14
5.,0.016,0.1507609234697337,6.54010713925182,8841.546231398255,29.047445383624993,10179.302270015427,1.3658079017223548,118.0111583089456,1.3428107036023065e-30,4.08225567001378e-14
5.,0.018000000000000002,0.15075216291401577,7.357365967764459,8841.015743663094,30.119083174477527,11046.439079920658,1.6261550987906,110.39638045374886,1.3920280913137492e-30,4.232027024401037e-14
5.,0.02,0.15074237171203447,8.174534935648799,8840.422845799478,31.316794361465167,11806.78767947866,1.908884107572273,102.29976551840082,1.4470356906101533e-30,4.399430600499024e-14
5.,0.022000000000000002,0.1507315498661281,8.991604052022893,8839.767537865668,32.64057840376186,12463.262286991678,2.232279775556947,93.57773167314008,1.5078334785789055e-30,4.5844704216326154e-14
5.,0.024,0.15071969737882446,9.808563323876948,8839.049819922884,34.090434702852086,13020.640553545643,2.628158680392183,83.95714320766274,1.5744214298355237e-30,4.787150935969767e-14
5.,0.026,0.15070681425282556,10.625402755886848,8838.26969203451,35.66636260295663,13485.051590991608,3.166376709495252,72.86978334654123,1.64679951653616e-30,5.0074770169222466e-14
5.,0.028,0.15069290049099046,11.442112350219587,8837.427154265106,37.36836139129454,13863.50937779776,4.066930061364093,58.8055591576267,1.7249677083820276e-30,5.2454539635852545e-14
5.,0.030000000000000002,0.1506779560963188,12.258682106334499,8836.522206679592,39.19643029826866,14163.511214612978,7.578034015824337,32.39601757610217,1.8089259726198e-30,5.5010875012159885e-14
7.,0.004,0.1507918517729012,1.632701146073422,8843.418332046012,49.27731865393798,1496.462298280748,0.23187713154722056,152.4992956710048,2.2802835803248987e-30,3.54190060215101e-14
7.,0.006,0.15078927910500659,2.449027378847997,8843.262541640252,49.592030430759486,2230.5327282512017,0.2617494511306637,150.9142581676133,2.2947373400292855e-30,3.56438664735428e-14
7.,0.008,0.15078567737055176,3.2653235952760604,8843.04443508163,50.03261467739373,2948.0063849407775,0.31333617628784616,148.65496874321252,2.3149720341394976e-30,3.5958678668081274e-14
7.,0.01,0.1507810465701354,4.0815798966126735,8842.764012379004,50.599076493271866,3643.989150467314,0.33293015828766376,145.91974921990186,2.3409879010140596e-30,3.636345016763523e-14
7.,0.012,0.15077538670452023,4.897786337152432,8842.421273543596,51.29141692998254,4314.091887206478,0.446827365097518,142.40943147335202,2.3727849906562893e-30,3.685819069659875e-14
7.,0.014,0.15076869777462965,5.713932956981873,8842.016218588635,52.10963612289123,4954.508461682309,0.6203865669454516,138.29523938838975,2.410363310604664e-30,3.7442912142125935e-14
7.,0.016,0.15076097978154313,6.53000979001398,8841.548847529159,53.053733889758874,5562.067648254649,0.7879648668236042,133.92314536031336,2.4537228538173552e-30,3.8117628555201647e-14
