1.0,0.014,0.7565367907401528,0.6991946754722628,0.6275470866171959
1.0,0.016,0.8526741694620614,0.7954195719627268,0.7066848585696686
1.0,0.018000000000000002,0.93721396951266,0.8812386587845278,0.7762020370262259
1.0,0.02,1.0090291094215464,0.9552240319938453,0.8352064038531675
1.0,0.022,1.0684464952579347,1.0172649222041927,0.8840047158133457
1.0,0.024,1.116644797369423,1.068027004209089,0.9235965843181707
1.0,0.026000000000000002,1.1551755989925832,1.1090136985344992,0.955273465940717
1.0,0.028,1.1856480256570072,1.141702240942095,0.980355589584153
1.0,0.03,1.2095607619308824,1.1675243770210204,1.000072960906594
1.0,0.032,1.2281950117016285,1.1878390216338635,1.015478009446156
1.0,0.034,1.2426440547745825,1.203686070700843,1.0274616421216436
1.0,0.036,1.253739712558021,1.2159862131090804,1.0367256852660731
1.0,0.038,1.2622564185926521,1.225494782752551,1.043849937565561
1.0,0.04,1.2687101333746642,1.232781523865845,1.049281833524515
2.0,0.028,0.753239632159364,0.6967229715115701,0.6254398109850238
2.0,0.032,0.848259828537557,0.7920351022801131,0.7038448788799991
2.0,0.036000000000000004,0.9315019629592339,0.8766792650223914,0.7724681507305098
2.0,0.04,1.0017993100575244,0.9492498971007016,0.8304066427741799
2.0,0.044,1.0595291825183235,1.0096935241139582,0.8779875067539585
2.0,0.048,1.1058911056856278,1.0586619355424103,0.9162207778054954
2.0,0.052000000000000005,1.1424472185027648,1.0976890388688492,0.9464049506698652
2.0,0.056,1.1708198468485145,1.1282491177878287,0.9698708750742033
2.0,0.06,1.192510055805512,1.151837991694447,0.9878544569230548
2.0,0.064,1.2088280974529177,1.1697564002437986,1.0014252178401868
2.0,0.068,1.2208498189778985,1.183133241831765,1.011476059261272
2.0,0.072,1.2294930487642295,1.1928861079877162,1.0187219015850628
2.0,0.076,1.2354236786942099,1.1997534359057123,1.0237557985594499
2.0,0.08,1.239232232255578,1.2043106386013895,1.02703704408751
3.0,0.042,0.7489887187801219,0.6930688773915559,0.6223210963010889
3.0,0.048,0.8424232444835353,0.7868812630382186,0.6995414269848886
3.0,0.054000000000000006,0.9239243911776223,0.8698948563634162,0.7668548762253715
