1.,0.02,0.1507422895449052,1.346667147298159,8840.418297044587,7.310351548728477,159206.1026679332,0.9002316765053249,76.29151500063017,1.0747869403389775e-31,8.156587929144047e-14
1.,0.022,0.1507314508622934,1.4812712297478339,8839.761997490921,8.635519532403618,148269.9295500292,0.9577812330758603,73.05857949191704,1.2694141438028354e-31,9.634026515889604e-14
1.,0.024,0.15071957990985005,1.6158574139816064,8839.043192196765,10.086892380204969,138486.5378760773,1.0046478545797104,70.36668671760708,1.482577153756418e-31,1.1252316031722996e-13
1.,0.026000000000000002,0.15070667668362325,1.7504240713969912,8838.261880884944,11.664469652906472,129743.13093399609,1.0421103438580182,68.10878338757902,1.7142759380903922e-31,1.3011495373164234e-13
1.,0.028,0.1506927411793145,1.8849695730015628,8837.418063255194,13.368250873085666,121919.12149906355,1.0716246145414627,66.20134718948975,1.9645104618936435e-31,1.4911606834275199e-13
1.,0.03,0.1506777733922785,2.019492289380237,8836.511738984138,15.198235525121255,114900.1816706777,1.0945863194623369,64.5789688784862,2.233280687450029e-31,1.6952696110471773e-13
1.,0.032,0.15066177331752587,2.1539905906625227,8835.54290772573,17.154423055190144,108583.54331181334,1.112259506832589,63.19012159015983,2.520586574235025e-31,1.9134812302645544e-13
1.,0.034,0.15064474094972227,2.2884628464897294,8834.511569111042,19.23681287126385,102879.24144774576,1.1257250243244534,61.99394186493009,2.826428078913473e-31,2.1458007921605214e-13
1.,0.036000000000000004,0.15062667628319257,2.4229074259821424,8833.417722748925,21.445404343104386,97709.56953474777,1.1358671601061912,60.95779695780948,3.150805155335202e-31,2.392233889281387e-13
1.,0.038000000000000006,0.1506075793119189,2.557322697706136,8832.2613682257,23.780196802259436,93007.83661997077,1.1434034383601546,60.05544520448893,3.4937177545318776e-31,2.652786456144868e-13
1.,0.04,0.1505874500295442,2.691707029641263,8831.042505105674,26.241189542056972,88716.9395631267,1.1488959785045956,59.26564166555181,3.855165824712946e-31,2.9274647697767477e-13
1.,0.041999999999999996,0.15056628842937161,2.826058789147269,8829.761132930997,28.828381817599173,84787.98070062033,1.1527951136843682,58.57107301708311,4.2351493112615755e-31,3.2162754502790575e-13
1.,0.044,0.15054409450436596,2.9603763429310757,8828.417251221961,31.541772845755666,81179.02353513772,1.155436331498973,57.957540136994794,4.633668156729708e-31,3.5192254614291515e-13
1.,0.046,0.1505208682471548,3.0946580570136866,8827.010859477048,34.38136180515605,77854.01320468826,1.1570972251739218,57.41332607809454,5.050722300834431e-31,3.836322111311543e-13
1.,0.048,0.15049660965002898,3.228902296697058,8825.541957173034,37.34714783618173,74781.8584346972,1.1579842608473183,56.928706732578576,5.486311680451468e-31,4.1675730529793374e-13
1.,0.05,0.15047131870494487,3.3631074265308927,8824.010543765338,40.43913004095716,71935.65929616551,1.1582680708187763,56.49556727614254,5.940436229611986e-31,4.512986285150208e-13
1.,0.052000000000000005,0.15044499540352288,3.4972718102793725,8822.41661868773,43.65730748333996,69292.0612679938,1.158066235180337,56.10710039851256,6.413095879495178e-31,4.872570152931195e-13
1.,0.054000000000000006,0.15041763973705008,3.631393810887827,8820.760181352674,47.00167918891078,66830.71624055284,1.1574882256180825,55.757566581014544,6.904290558424025e-31,5.246333348578209e-13
1.,0.05600000000000001,0.15038925169648135,3.765471790449338,8819.041231151565,50.472244144962005,64533.832906101765,1.15659793603242,55.44210291584022,7.4140201918589785e-31,5.634284912286279e-13
1.,0.057999999999999996,0.15035983127243865,3.8995041101712604,8817.259767454547,54.06900130048586,62385.801334182026,1.1554659110432637,55.15657039824873,7.942284702390826e-31,6.036434233011746e-13
1.,0.06,0.15032937845521432,4.033489130341683,8815.41578961094,57.791949566161755,60372.878898769304,1.1541382123479698,54.897430597338825,8.489084009735983e-31,6.452791049328957e-13
1.,0.062,0.15029789323476858,4.167425210295788,8813.509296948885,61.64108781434253,58482.926881982814,1.1526487247165165,54.66164575424045,9.054418030728458e-31,6.883365450317293e-13
1.,0.064,0.15026537560073444,4.301310708382168,8811.540288776048,65.6164148790404,56705.18894895036,1.1510329963882124,54.44659755099565,9.638286679313025e-31,7.328167876482108e-13
1.,0.066,0.1502318255424155,4.435143981929021,8809.508764379192,69.71792955591154,55030.10426400255,1.1493084371720423,54.25002034869976,1.0240689866538822e-30,7.787209120709213e-13
1.,0.068,0.1501972430487885,4.568923387210289,8807.414723024596,73.94563060224009,53449.149324218146,1.1475004514544676,54.069946558447555,1.0861627500550808e-30,8.260500329251055e-13
1.,0.07,0.15016162810850348,4.702647279411686,8805.258163957991,78.29951673692149,51954.70365815076,1.145618002354122,53.90466129523702,1.1501099486583111e-30,8.748053002747962e-13
1.,0.07200000000000001,0.1501249807098858,4.836314012596652,8803.039086404844,82.77958664044444,50539.935412521125,1.143682507798394,53.75266496324912,1.2159105726950243e-30,9.249878997281438e-13
1.,0.074,0.15008730084093563,4.969921939672199,8800.757489570196,87.38583895487243,49198.70356173547,1.141694509425484,53.612642022781074,1.2835646121038708e-30,9.765990525461808e-13
1.,0.076,0.15004858848932984,5.103469412354675,8798.413372638948,92.11827228382447,47925.47405412426,1.1396681864619718,53.483434796798974,1.3530720565299866e-30,1.029640015755089e-12
1.,0.078,0.1500088436424236,5.236954781135414,8796.006734776032,96.97688519245426,46715.24767971645,1.1376105475721792,53.36402153130621,1.4244328953239316e-30,1.0841120822616464e-12
1.,0.08,0.14996806628724985,5.370376395246282,8793.537575126275,101.96167620742932,45563.49782771412,1.1355260409933219,53.253497902769595,1.4976471175409576e-30,1.1400165809723834e-12
