1.0116674649310442, 0.000036422860296163874
1.2907176065318429, 0.000036371010970896874
1.646738674080857, 0.00003631923545511404
2.0767315109268902, 0.000036269993965009354
2.775395865760997, 0.00003620853597503935
3.666331566480986, 0.00003614963427991037
5.19236530454801, 0.000035117547610481276
6.859177480090827, 0.00003412881554282781
9.827506165063605, 0.00003057907246046691
15.996693610070132, 0.000026650626668465608
22.654982339236756, 0.000023880310987124353
33.60844064941136, 0.000019207509745231805
