1,0.01,3.7968892977580684e-32
1,0.015,6.693132129584759e-32
1,0.02,1.074786791892212e-31
1,0.025,1.5961092488651744e-31
1,0.03,2.2332800465362844e-31
1,0.035,2.9862985277075197e-31
1,0.04,3.855163915045279e-31
1,0.045000000000000005,4.83987531074284e-31
1,0.05,5.940431696129352e-31
1,0.055,7.156831931221323e-31
1,0.060000000000000005,8.48907475421914e-31
1,0.065,9.937158780945764e-31
1,0.06999999999999999,1.1501082504229283e-30
1,0.075,1.3180844293227841e-30
1,0.08,1.4976442392698252e-30
1,0.08499999999999999,1.6887874922206595e-30
1,0.09,1.8915139875282226e-30
1,0.095,2.105823511851284e-30
1,0.09999999999999999,2.331715839058363e-30
1,0.105,2.5691907301257653e-30
1,0.11,2.8182479330299247e-30
1,0.11499999999999999,3.0788871826338915e-30
1,0.12,3.351108200568019e-30
1,0.125,3.6349106951056915e-30
1,0.13,3.930294361030931e-30
1,0.135,4.237258879503479e-30
1,0.14,4.55580391791571e-30
1,0.14500000000000002,4.8859291297446085e-30
1,0.15000000000000002,5.227634154397987e-30
2,0.01,8.236122919411147e-32
2,0.015,1.1131808667366126e-31
2,0.02,1.5185764536900997e-31
2,0.025,2.0397986348647706e-31
2,0.03,2.676846872644848e-31
2,0.035,3.4297205095201403e-31
2,0.04,4.298418767815745e-31
2,0.045000000000000005,5.282940749361949e-31
2,0.05,6.383285435108881e-31
2,0.055,7.5994516846840175e-31
2,0.060000000000000005,8.93143823589124e-31
2,0.065,1.0379243704154762e-30
2,0.06999999999999999,1.1942866581904583e-30
2,0.075,1.362230523790469e-30
2,0.08,1.5417557916525179e-30
2,0.08499999999999999,1.732862273695558e-30
2,0.09,1.9355497692361355e-30
2,0.095,2.1498180648982736e-30
2,0.09999999999999999,2.3756669345175847e-30
2,0.105,2.613096139039652e-30
2,0.11,2.86210542641253e-30
2,0.11499999999999999,3.122694531473652e-30
2,0.12,3.394863175830776e-30
2,0.125,3.67861106773725e-30
2,0.13,3.9739379019615645e-30
2,0.135,4.280843359650893e-30
2,0.14,4.5993271081892495e-30
2,0.14500000000000002,4.929388801049441e-30
2,0.15000000000000002,5.2710280776395914e-30
3,0.01,1.563484414552815e-31
3,0.015,1.8529601417238052e-31
3,0.02,2.258225741654402e-31
3,0.025,2.7792807961185403e-31
3,0.03,3.416124767118066e-31
3,0.035,4.168756996685311e-31
3,0.04,5.0371767066266e-31
3,0.045000000000000005,6.021382998204335e-31
3,0.05,7.121374851764046e-31
3,0.055,8.337151126301125e-31
3,0.060000000000000005,9.668710558970668e-31
3,0.065,1.1116051764539085e-30
3,0.06999999999999999,1.2679173234777025e-30
3,0.075,1.4358073337793605e-30
3,0.08,1.615275031731535e-30
3,0.08499999999999999,1.8063202291904385e-30
3,0.09,2.0089427254120405e-30
3,0.095,2.223142306962392e-30
3,0.09999999999999999,2.4489187476222965e-30
3,0.105,2.686271808286035e-30
3,0.11,2.9352012368544574e-30
3,0.11499999999999999,3.195706768122198e-30
3,0.12,3.467788123659156e-30
3,0.125,3.751445011686115e-30
3,0.13,4.046677126944781e-30
3,0.135,4.353484150561757e-30
3,0.14,4.671865749907035e-30
3,0.14500000000000002,5.001821578446477e-30
3,0.15000000000000002,5.343351275588705e-30
4,0.01,2.5993050759866787e-31
4,0.015,2.8886508161237416e-31
4,0.02,3.293734433509644e-31
4,0.025,3.814555509725369e-31
4,0.03,4.451113506365648e-31
4,0.035,5.203407764938765e-31
4,0.04,6.07143750663462e-31
4,0.045000000000000005,7.055201832020904e-31
4,0.05,8.154699720684126e-31
4,0.055,9.369930030809903e-31
4,0.060000000000000005,1.0700891498705116e-30
4,0.065,1.2147582738262681e-30
4,0.06999999999999999,1.371000224036578e-30
4,0.075,1.5388148372234038e-30
4,0.08,1.718201937671167e-30
