1,0.01,3.796888967461693e-31
1,0.015,6.693131103162126e-31
1,0.02,1.0747865271624574e-30
1,0.025,1.5961086648689216e-30
1,0.03,2.2332789028077522e-30
1,0.035,2.9862964818541286e-30
1,0.04,3.855160504045513e-30
1,0.045000000000000005,4.839869932178856e-30
1,0.05,5.9404235893523836e-30
1,0.055,7.156820158448862e-30
1,0.060000000000000005,8.48905818156384e-30
1,0.065,9.937136059376562e-30
1,0.06999999999999999,1.1501052050466034e-29
1,0.075,1.31808042705712e-29
1,0.08,1.49763906917971e-29
1,0.08499999999999999,1.688780914176562e-29
1,0.09,1.8915057302712867e-29
1,0.095,2.1058132710530984e-29
1,0.09999999999999999,2.3317032753757583e-29
2,0.01,8.236121358013041e-31
2,0.015,1.1131805820648965e-30
2,0.02,1.518575924199666e-30
2,0.025,2.0397976795885908e-30
2,0.03,2.6768452272860485e-30
2,0.035,3.4297178077936404e-30
2,0.04,4.298414522738083e-30
2,0.045000000000000005,5.2829343344793675e-30
2,0.05,6.383276065659928e-30
2,0.055,7.599438398695038e-30
2,0.060000000000000005,8.93141987520443e-30
2,0.065,1.0379218895389112e-29
2,0.06999999999999999,1.1942833717350899e-29
2,0.075,1.362226245635633e-29
2,0.08,1.5417503084046702e-29
2,0.08499999999999999,1.7328553427592012e-29
2,0.09,1.9355411168790997e-29
2,0.095,2.1498073843116957e-29
2,0.09999999999999999,2.3756538838709378e-29
3,0.01,1.5634838432059228e-30
3,0.015,1.8529593468424432e-30
3,0.02,2.2582245648438355e-30
3,0.025,2.7792790159826326e-30
3,0.03,3.416122079265779e-30
3,0.035,4.1687529947757594e-30
3,0.04,5.03717086356483e-30
3,0.045000000000000005,6.021374647331958e-30
3,0.05,7.121363168004519e-30
3,0.055,8.337135107246553e-30
3,0.060000000000000005,9.668689005905422e-30
3,0.065,1.1116023263398727e-29
3,0.06999999999999999,1.2679136137042922e-29
3,0.075,1.4358025741324388e-29
3,0.08,1.6152690047117075e-29
3,0.08499999999999999,1.8063126880842052e-29
3,0.09,2.008933392357354e-29
3,0.095,2.2231308710089587e-29
3,0.09999999999999999,2.4489048627869783e-29
4,0.01,2.599303440633772e-30
4,0.015,2.8886488512316255e-30
4,0.02,3.29373190352846e-30
4,0.025,3.814552131234182e-30
4,0.03,4.451108916577863e-30
4,0.035,5.203401500258479e-30
4,0.04,6.0714289830899504e-30
4,0.045000000000000005,7.055190326165201e-30
4,0.05,8.154684350614357e-30
4,0.055,9.369909737192041e-30
4,0.060000000000000005,1.070086502576616e-29
4,0.065,1.2147548614733031e-29
4,0.06999999999999999,1.3709958760365364e-29
4,0.075,1.5388093576100064e-29
4,0.08,1.718195103176819e-29
4,0.08499999999999999,1.9091528952765737e-29
4,0.09,2.1116825019170568e-29
4,0.095,2.3257836764801217e-29
4,0.09999999999999999,2.5514561576222793e-29
5,0.01,3.931069977885011e-30
5,0.015,4.220248253064095e-30
5,0.02,4.6250971348607744e-30
5,0.025,5.145616235877179e-30
5,0.03,5.781804957307612e-30
5,0.035,6.533662545815494e-30
5,0.04,7.40118810415577e-30
5,0.045000000000000005,8.384380593794936e-30
5,0.05,9.483238835512234e-30
5,0.055,1.0697761509330634e-29
5,0.060000000000000005,1.2027947154166813e-29
5,0.065,1.3473794167331736e-29
