1,0.001,0.15079377312426076,0.4094408791275477,8843.53570743626,1.0163043964927387,18196.99214238385,1.2057151184166136e8
1,0.003,0.15079274087729297,1.2283176392993902,8843.473203202715,1.1425756566304721,48597.63232291554,8.34579643727541e7
1,0.005,0.15079067638410634,2.0471794047830216,8843.348194767028,1.3951181190579747,66413.32552781429,2.8909702161037922e7
1,0.007,0.15078757964615636,2.8660161787806846,8843.160682189327,1.7739316684798756,73207.55772867968,-2.4223304835907936e7
1,0.009000000000000001,0.15078345066553883,3.684817963926028,8842.910665555397,2.279016131878223,73332.1630440348,-6.736554894652462e7
1,0.011,0.15077828944489993,4.503574762080761,8842.598144971227,2.910371278609881,70234.21940035495,-9.998973303063011e7
1,0.013000000000000001,0.15077209598734473,5.322276574120933,8842.223120558176,3.6679968204511555,65893.48320524719,-1.2414511303660965e8
1,0.015,0.15076487029635938,6.1409133997248055,8841.785592449036,4.551892411648641,61290.01577134091,-1.4205898655850983e8
1,0.017,0.15075661237573124,6.959475237162667,8841.285560783428,5.562057648977429,56861.9195454401,-1.5549617499211502e8
1,0.019000000000000003,0.15074732222949067,7.777952083088289,8840.723025704707,6.698492071806274,52780.01028045523,-1.657282198466301e8
1,0.021,0.15073699986186767,8.596333932331838,8840.097987358935,7.961195162169352,49090.16321395732,-1.736442555160656e8
1,0.023,0.15072564527723517,9.414610777693637,8839.410445889996,9.350166344844093,45782.9885192346,-1.7986352688568115e8
1,0.025,0.15071325848008765,10.232772609739058,8838.66040144028,10.865404987434955,42827.011981704774,-1.8482048930831146e8
1,0.027000000000000003,0.1506998394750017,11.050809416593998,8837.847854147978,12.50691040046268,40184.10634235563,-1.8882373323805237e8
1,0.029,0.15068538826661332,11.868711183741016,8836.972804146197,14.274681837458898,37816.39133135639,-1.9209560464809227e8
1,0.031,0.1506699048595857,12.686467893815983,8836.035251560841,16.168718495065725,35689.06523045088,-1.9479869259968185e8
1,0.033,0.1506533892585987,13.50406952640528,8835.035196511135,18.189019513140366,33771.32444491185,-1.9705362581970215e8
1,0.035,0.15063584146831874,14.321506057843273,8833.97263910733,20.335583974864154,32036.41425562995,-1.989511514175949e8
1,0.037000000000000005,0.15061726149338006,15.138767461010156,8832.847579449752,22.60841090685618,30461.31413384377,-2.0056043559900475e8
1,0.039,0.1505976493383692,15.955843705130151,8831.660017628454,25.007499279291203,29026.297574320906,-2.0193484486907387e8
