1,0.001,0.15079377312796866,0.40944084194186264,8843.535707483465,1.0164365660133292,14557.593713907077,1.1648910877288944e8
1,0.003,0.15079274088217912,1.2283175140428142,8843.473203295654,1.142724119540303,38878.10585833243,4.984735466252136e7
1,0.005,0.1507906763918115,2.0471791501645358,8843.348194976963,1.3952991647194126,53130.66042225142,-4.802496984713316e7
1,0.007,0.1507875796592335,2.8660157259720607,8843.160682638001,1.7741615784295235,58566.04618294373,-1.3858340369401073e8
1,0.009000000000000001,0.1507834506878751,3.6848172165131725,8842.910666438062,2.2793111758777855,58665.73043522784,-2.0897532834528637e8
1,0.011,0.15077828948210636,4.503573596009191,8842.598146577877,2.9107477107585877,56187.37552028396,-2.605233398456583e8
1,0.013000000000000001,0.15077209604712072,5.322274837629553,8842.223123293856,3.6684708753317463,52714.786564197755,-2.9783886489173603e8
1,0.015,0.1507648703888086,6.140910913268824,8841.785596849995,4.5524803005118395,49032.01261707273,-3.2507642571745014e8
1,0.017,0.15075661251367295,6.959471793326917,8841.28556753501,5.562775555970334,45489.53563635208,-3.4527560748924637e8
1,0.019000000000000003,0.15074732242872807,7.777947446491701,8840.723035654959,6.699356150249592,42224.00822436418,-3.605280312759762e8
1,0.021,0.15073700014144298,8.596327839523969,8840.098001532004,7.962221530888133,39272.13057116585,-3.7225331526478386e8
1,0.023,0.15072564565967214,9.41460293704394,8839.410465499606,9.351371084556323,36626.39081538768,-3.8141993601618195e8
1,0.025,0.1507132589916105,10.2327627013193,8838.660427900795,10.866804137201981,34261.60958536382,-3.886972538154526e8
1,0.027000000000000003,0.15069984014574678,11.050797092054387,8837.847889085353,12.508519954205317,32147.285073884508,-3.9455539178276443e8
1,0.029,0.15068538913083007,11.868696066180544,8836.972849408923,14.276517740542898,30253.113065085112,-3.993301600214348e8
1,0.031,0.1506699059558251,12.686449577647195,8836.035309229472,16.170796640959907,28551.2521843607,-4.032654468576298e8
1,0.033,0.15065339062988928,13.504047577213987,8835.035268907317,18.19135574015073,27017.059555929478,-4.0654121083226013e8
1,0.035,0.15063584316233763,14.321480012243448,8833.972728802539,20.33819406294702,25629.131404503958,-4.092922293991585e8
1,0.037000000000000005,0.15061726356261756,15.138736826494467,8832.847689274122,22.61131057451337,24369.051307075017,-4.116208504040909e8
1,0.039,0.1505976518402804,15.955807959916248,8831.660150678228,25.010704180549837,23221.03805945672,-4.136057996073303e8
1,0.041,0.15057700800495794,16.772683348442882,8830.410113367074,27.536373727501374,22171.581831838597,-4.1530835637085724e8
1,0.043000000000000003,0.1505553320663387,17.58935292378836,8829.097577687937,30.188318002773673,21209.106739581737,-4.1677674685386086e8
1,0.045,0.15053262403414625,18.405806613241968,8827.722543981707,32.9665357349551,20323.67351237346,-4.180493122374973e8
1,0.047,0.15050888391811162,19.22203433946407,8826.285012581275,35.87102559404465,19506.724479831148,-4.191568231949711e8
1,0.049,0.15048411172796686,20.03802602028238,8824.784983812355,38.90178619168575,18750.868065403607,-4.201241912846832e8
